beat,district,area_sq_mi,placename,population,category_name,total19,total20,total21,total22,NA,last12mos,total_prior3years,avg_prior3years,inc_19to21,inc_19tolast12,inc_21tolast12,inc_prior3yearavgtolast12,rate19,rate20,rate21,rate_last12,rate_prior3years
15E30,15,6.29133294,"Meyer Park, Post Oak Manor, Westwood, Willow Bend and Linkwood",34000,Theft,997,873,763,442,0,0,2633,877.7,-23.5,-100,-100,-100,2932.4,2567.6,2244.1,0,2581.5
15E40,15,10.0079174,"The Astrodome, Six Flags Astroworld, Lakes at 610 and Plaza del Oro",30000,Arson,8,9,6,3,0,0,23,7.7,-25,-100,-100,-100,26.7,30,20,0,25.7
15E40,15,10.0079174,"The Astrodome, Six Flags Astroworld, Lakes at 610 and Plaza del Oro",30000,Assault,1027,1103,1210,621,0,0,3340,1113.3,17.8,-100,-100,-100,3423.3,3676.7,4033.3,0,3711
15E40,15,10.0079174,"The Astrodome, Six Flags Astroworld, Lakes at 610 and Plaza del Oro",30000,Auto Theft,243,284,232,207,0,0,759,253,-4.5,-100,-100,-100,810,946.7,773.3,0,843.3
15E40,15,10.0079174,"The Astrodome, Six Flags Astroworld, Lakes at 610 and Plaza del Oro",30000,Burglary,350,288,248,178,0,0,886,295.3,-29.1,-100,-100,-100,1166.7,960,826.7,0,984.3
15E40,15,10.0079174,"The Astrodome, Six Flags Astroworld, Lakes at 610 and Plaza del Oro",30000,Drug Offenses,97,142,146,72,0,0,385,128.3,50.5,-100,-100,-100,323.3,473.3,486.7,0,427.7
15E40,15,10.0079174,"The Astrodome, Six Flags Astroworld, Lakes at 610 and Plaza del Oro",30000,Kidnapping,1,1,5,3,0,0,7,2.3,400,-100,-100,-100,3.3,3.3,16.7,0,7.7
15E40,15,10.0079174,"The Astrodome, Six Flags Astroworld, Lakes at 610 and Plaza del Oro",30000,Murder,5,3,13,6,0,0,21,7,160,-100,-100,-100,16.7,10,43.3,0,23.3
15E40,15,10.0079174,"The Astrodome, Six Flags Astroworld, Lakes at 610 and Plaza del Oro",30000,Other,686,1152,1240,638,0,0,3078,1026,80.8,-100,-100,-100,2286.7,3840,4133.3,0,3420
15E40,15,10.0079174,"The Astrodome, Six Flags Astroworld, Lakes at 610 and Plaza del Oro",30000,Robbery,147,118,163,46,0,0,428,142.7,10.9,-100,-100,-100,490,393.3,543.3,0,475.7
15E40,15,10.0079174,"The Astrodome, Six Flags Astroworld, Lakes at 610 and Plaza del Oro",30000,Sexual Assault,22,15,23,10,0,0,60,20,4.5,-100,-100,-100,73.3,50,76.7,0,66.7
15E40,15,10.0079174,"The Astrodome, Six Flags Astroworld, Lakes at 610 and Plaza del Oro",30000,Theft,1639,1402,1560,1077,0,0,4601,1533.7,-4.8,-100,-100,-100,5463.3,4673.3,5200,0,5112.3
16E10,16,5.38940818,Canterbury Village and Monarch Estates,15000,Arson,0,3,2,0,0,0,5,1.7,NA,NA,-100,-100,0,20,13.3,0,11.3
16E10,16,5.38940818,Canterbury Village and Monarch Estates,15000,Assault,265,293,250,161,0,0,808,269.3,-5.7,-100,-100,-100,1766.7,1953.3,1666.7,0,1795.3
16E10,16,5.38940818,Canterbury Village and Monarch Estates,15000,Auto Theft,50,72,85,49,0,0,207,69,70,-100,-100,-100,333.3,480,566.7,0,460
16E10,16,5.38940818,Canterbury Village and Monarch Estates,15000,Burglary,85,49,34,16,0,0,168,56,-60,-100,-100,-100,566.7,326.7,226.7,0,373.3
16E10,16,5.38940818,Canterbury Village and Monarch Estates,15000,Drug Offenses,12,8,9,5,0,0,29,9.7,-25,-100,-100,-100,80,53.3,60,0,64.7
16E10,16,5.38940818,Canterbury Village and Monarch Estates,15000,Kidnapping,1,0,1,0,0,0,2,0.7,0,-100,-100,-100,6.7,0,6.7,0,4.7
16E10,16,5.38940818,Canterbury Village and Monarch Estates,15000,Murder,4,3,2,0,0,0,9,3,-50,-100,-100,-100,26.7,20,13.3,0,20
16E10,16,5.38940818,Canterbury Village and Monarch Estates,15000,Other,161,239,211,108,0,0,611,203.7,31.1,-100,-100,-100,1073.3,1593.3,1406.7,0,1358
16E10,16,5.38940818,Canterbury Village and Monarch Estates,15000,Robbery,27,26,19,5,0,0,72,24,-29.6,-100,-100,-100,180,173.3,126.7,0,160
16E10,16,5.38940818,Canterbury Village and Monarch Estates,15000,Sexual Assault,9,6,4,0,0,0,19,6.3,-55.6,-100,-100,-100,60,40,26.7,0,42
16E10,16,5.38940818,Canterbury Village and Monarch Estates,15000,Theft,315,228,209,129,0,0,752,250.7,-33.7,-100,-100,-100,2100,1520,1393.3,0,1671.3
16E20,16,8.15202134,"Almeda Plaza, South Glen, Dumbarton Oaks and Briarwick",35000,Arson,10,10,4,2,0,0,24,8,-60,-100,-100,-100,28.6,28.6,11.4,0,22.9
16E20,16,8.15202134,"Almeda Plaza, South Glen, Dumbarton Oaks and Briarwick",35000,Assault,748,890,900,437,0,0,2538,846,20.3,-100,-100,-100,2137.1,2542.9,2571.4,0,2417.1
16E20,16,8.15202134,"Almeda Plaza, South Glen, Dumbarton Oaks and Briarwick",35000,Auto Theft,123,110,131,54,0,0,364,121.3,6.5,-100,-100,-100,351.4,314.3,374.3,0,346.6
16E20,16,8.15202134,"Almeda Plaza, South Glen, Dumbarton Oaks and Briarwick",35000,Burglary,114,114,111,47,0,0,339,113,-2.6,-100,-100,-100,325.7,325.7,317.1,0,322.9
16E20,16,8.15202134,"Almeda Plaza, South Glen, Dumbarton Oaks and Briarwick",35000,Drug Offenses,73,73,78,22,0,0,224,74.7,6.8,-100,-100,-100,208.6,208.6,222.9,0,213.4
16E20,16,8.15202134,"Almeda Plaza, South Glen, Dumbarton Oaks and Briarwick",35000,Kidnapping,1,1,2,1,0,0,4,1.3,100,-100,-100,-100,2.9,2.9,5.7,0,3.7
16E20,16,8.15202134,"Almeda Plaza, South Glen, Dumbarton Oaks and Briarwick",35000,Murder,5,7,4,2,0,0,16,5.3,-20,-100,-100,-100,14.3,20,11.4,0,15.1
16E20,16,8.15202134,"Almeda Plaza, South Glen, Dumbarton Oaks and Briarwick",35000,Other,411,716,751,346,0,0,1878,626,82.7,-100,-100,-100,1174.3,2045.7,2145.7,0,1788.6
16E20,16,8.15202134,"Almeda Plaza, South Glen, Dumbarton Oaks and Briarwick",35000,Robbery,92,86,56,43,0,0,234,78,-39.1,-100,-100,-100,262.9,245.7,160,0,222.9
16E20,16,8.15202134,"Almeda Plaza, South Glen, Dumbarton Oaks and Briarwick",35000,Sexual Assault,13,16,23,4,0,0,52,17.3,76.9,-100,-100,-100,37.1,45.7,65.7,0,49.4
16E20,16,8.15202134,"Almeda Plaza, South Glen, Dumbarton Oaks and Briarwick",35000,Theft,579,453,529,313,0,0,1561,520.3,-8.6,-100,-100,-100,1654.3,1294.3,1511.4,0,1486.6
16E30,16,7.00932789,"Greenpark, Southwest Crossing and Windsor Village",22000,Arson,6,4,3,0,0,0,13,4.3,-50,-100,-100,-100,27.3,18.2,13.6,0,19.5
16E30,16,7.00932789,"Greenpark, Southwest Crossing and Windsor Village",22000,Assault,545,574,553,292,0,0,1672,557.3,1.5,-100,-100,-100,2477.3,2609.1,2513.6,0,2533.2
16E30,16,7.00932789,"Greenpark, Southwest Crossing and Windsor Village",22000,Auto Theft,81,116,83,46,0,0,280,93.3,2.5,-100,-100,-100,368.2,527.3,377.3,0,424.1
16E30,16,7.00932789,"Greenpark, Southwest Crossing and Windsor Village",22000,Burglary,93,95,90,28,0,0,278,92.7,-3.2,-100,-100,-100,422.7,431.8,409.1,0,421.4
16E30,16,7.00932789,"Greenpark, Southwest Crossing and Windsor Village",22000,Drug Offenses,96,82,86,56,0,0,264,88,-10.4,-100,-100,-100,436.4,372.7,390.9,0,400
16E30,16,7.00932789,"Greenpark, Southwest Crossing and Windsor Village",22000,Kidnapping,2,5,2,2,0,0,9,3,0,-100,-100,-100,9.1,22.7,9.1,0,13.6
16E30,16,7.00932789,"Greenpark, Southwest Crossing and Windsor Village",22000,Murder,2,7,2,1,0,0,11,3.7,0,-100,-100,-100,9.1,31.8,9.1,0,16.8
16E30,16,7.00932789,"Greenpark, Southwest Crossing and Windsor Village",22000,Other,294,588,564,283,0,0,1446,482,91.8,-100,-100,-100,1336.4,2672.7,2563.6,0,2190.9
16E30,16,7.00932789,"Greenpark, Southwest Crossing and Windsor Village",22000,Robbery,88,79,59,40,0,0,226,75.3,-33,-100,-100,-100,400,359.1,268.2,0,342.3
16E30,16,7.00932789,"Greenpark, Southwest Crossing and Windsor Village",22000,Sexual Assault,17,12,16,2,0,0,45,15,-5.9,-100,-100,-100,77.3,54.5,72.7,0,68.2
16E30,16,7.00932789,"Greenpark, Southwest Crossing and Windsor Village",22000,Theft,449,460,430,237,0,0,1339,446.3,-4.2,-100,-100,-100,2040.9,2090.9,1954.5,0,2028.6
16E40,16,7.49721482,"Chasewood, Willowpark, Briarwick, Ridgemont and Quail Run",35000,Arson,5,7,3,2,0,0,15,5,-40,-100,-100,-100,14.3,20,8.6,0,14.3
16E40,16,7.49721482,"Chasewood, Willowpark, Briarwick, Ridgemont and Quail Run",35000,Assault,749,821,773,366,0,0,2343,781,3.2,-100,-100,-100,2140,2345.7,2208.6,0,2231.4
16E40,16,7.49721482,"Chasewood, Willowpark, Briarwick, Ridgemont and Quail Run",35000,Auto Theft,88,96,122,49,0,0,306,102,38.6,-100,-100,-100,251.4,274.3,348.6,0,291.4
16E40,16,7.49721482,"Chasewood, Willowpark, Briarwick, Ridgemont and Quail Run",35000,Burglary,130,105,92,45,0,0,327,109,-29.2,-100,-100,-100,371.4,300,262.9,0,311.4
16E40,16,7.49721482,"Chasewood, Willowpark, Briarwick, Ridgemont and Quail Run",35000,Drug Offenses,46,51,54,23,0,0,151,50.3,17.4,-100,-100,-100,131.4,145.7,154.3,0,143.7
16E40,16,7.49721482,"Chasewood, Willowpark, Briarwick, Ridgemont and Quail Run",35000,Kidnapping,1,2,4,1,0,0,7,2.3,300,-100,-100,-100,2.9,5.7,11.4,0,6.6
16E40,16,7.49721482,"Chasewood, Willowpark, Briarwick, Ridgemont and Quail Run",35000,Murder,6,7,5,3,0,0,18,6,-16.7,-100,-100,-100,17.1,20,14.3,0,17.1
16E40,16,7.49721482,"Chasewood, Willowpark, Briarwick, Ridgemont and Quail Run",35000,Other,422,602,609,258,0,0,1633,544.3,44.3,-100,-100,-100,1205.7,1720,1740,0,1555.1
16E40,16,7.49721482,"Chasewood, Willowpark, Briarwick, Ridgemont and Quail Run",35000,Robbery,59,56,56,32,0,0,171,57,-5.1,-100,-100,-100,168.6,160,160,0,162.9
16E40,16,7.49721482,"Chasewood, Willowpark, Briarwick, Ridgemont and Quail Run",35000,Sexual Assault,15,21,11,1,0,0,47,15.7,-26.7,-100,-100,-100,42.9,60,31.4,0,44.9
16E40,16,7.49721482,"Chasewood, Willowpark, Briarwick, Ridgemont and Quail Run",35000,Theft,440,383,427,219,0,0,1250,416.7,-3,-100,-100,-100,1257.1,1094.3,1220,0,1190.6
17E10,17,3.3104034,"Southwest Memorial Hospital, Burnett Bayland Park and Westmoreland",51000,Arson,13,8,6,11,0,0,27,9,-53.8,-100,-100,-100,25.5,15.7,11.8,0,17.6
17E10,17,3.3104034,"Southwest Memorial Hospital, Burnett Bayland Park and Westmoreland",51000,Assault,1287,1512,1542,729,0,0,4341,1447,19.8,-100,-100,-100,2523.5,2964.7,3023.5,0,2837.3
17E10,17,3.3104034,"Southwest Memorial Hospital, Burnett Bayland Park and Westmoreland",51000,Auto Theft,353,363,382,198,0,0,1098,366,8.2,-100,-100,-100,692.2,711.8,749,0,717.6
17E10,17,3.3104034,"Southwest Memorial Hospital, Burnett Bayland Park and Westmoreland",51000,Burglary,317,244,290,151,0,0,851,283.7,-8.5,-100,-100,-100,621.6,478.4,568.6,0,556.3
17E10,17,3.3104034,"Southwest Memorial Hospital, Burnett Bayland Park and Westmoreland",51000,Drug Offenses,174,192,163,75,0,0,529,176.3,-6.3,-100,-100,-100,341.2,376.5,319.6,0,345.7
17E10,17,3.3104034,"Southwest Memorial Hospital, Burnett Bayland Park and Westmoreland",51000,Kidnapping,6,12,10,1,0,0,28,9.3,66.7,-100,-100,-100,11.8,23.5,19.6,0,18.2
17E10,17,3.3104034,"Southwest Memorial Hospital, Burnett Bayland Park and Westmoreland",51000,Murder,8,9,10,4,0,0,27,9,25,-100,-100,-100,15.7,17.6,19.6,0,17.6
17E10,17,3.3104034,"Southwest Memorial Hospital, Burnett Bayland Park and Westmoreland",51000,Other,741,1280,1235,626,0,0,3256,1085.3,66.7,-100,-100,-100,1452.9,2509.8,2421.6,0,2128
17E10,17,3.3104034,"Southwest Memorial Hospital, Burnett Bayland Park and Westmoreland",51000,Robbery,328,323,259,126,0,0,910,303.3,-21,-100,-100,-100,643.1,633.3,507.8,0,594.7
17E10,17,3.3104034,"Southwest Memorial Hospital, Burnett Bayland Park and Westmoreland",51000,Sexual Assault,54,39,44,19,0,0,137,45.7,-18.5,-100,-100,-100,105.9,76.5,86.3,0,89.6
17E10,17,3.3104034,"Southwest Memorial Hospital, Burnett Bayland Park and Westmoreland",51000,Theft,1246,1091,1109,518,0,0,3446,1148.7,-11,-100,-100,-100,2443.1,2139.2,2174.5,0,2252.4
17E20,17,3.92767309,the Houston Baptist University area and Maplewood West,27000,Arson,4,2,4,1,0,0,10,3.3,0,-100,-100,-100,14.8,7.4,14.8,0,12.2
17E20,17,3.92767309,the Houston Baptist University area and Maplewood West,27000,Assault,552,687,653,319,0,0,1892,630.7,18.3,-100,-100,-100,2044.4,2544.4,2418.5,0,2335.9
17E20,17,3.92767309,the Houston Baptist University area and Maplewood West,27000,Auto Theft,143,112,108,58,0,0,363,121,-24.5,-100,-100,-100,529.6,414.8,400,0,448.1
17E20,17,3.92767309,the Houston Baptist University area and Maplewood West,27000,Burglary,159,119,106,48,0,0,384,128,-33.3,-100,-100,-100,588.9,440.7,392.6,0,474.1
17E20,17,3.92767309,the Houston Baptist University area and Maplewood West,27000,Drug Offenses,55,65,79,37,0,0,199,66.3,43.6,-100,-100,-100,203.7,240.7,292.6,0,245.6
17E20,17,3.92767309,the Houston Baptist University area and Maplewood West,27000,Kidnapping,6,5,3,1,0,0,14,4.7,-50,-100,-100,-100,22.2,18.5,11.1,0,17.4
17E20,17,3.92767309,the Houston Baptist University area and Maplewood West,27000,Murder,3,7,6,0,0,0,16,5.3,100,-100,-100,-100,11.1,25.9,22.2,0,19.6
17E20,17,3.92767309,the Houston Baptist University area and Maplewood West,27000,Other,316,628,559,290,0,0,1503,501,76.9,-100,-100,-100,1170.4,2325.9,2070.4,0,1855.6
17E20,17,3.92767309,the Houston Baptist University area and Maplewood West,27000,Robbery,112,110,84,42,0,0,306,102,-25,-100,-100,-100,414.8,407.4,311.1,0,377.8
17E20,17,3.92767309,the Houston Baptist University area and Maplewood West,27000,Sexual Assault,37,19,38,13,0,0,94,31.3,2.7,-100,-100,-100,137,70.4,140.7,0,115.9
17E20,17,3.92767309,the Houston Baptist University area and Maplewood West,27000,Theft,478,529,459,241,0,0,1466,488.7,-4,-100,-100,-100,1770.4,1959.3,1700,0,1810
17E30,17,3.8060455,Braeburn Valley West and Glenshire,21000,Arson,1,4,1,1,0,0,6,2,0,-100,-100,-100,4.8,19,4.8,0,9.5
17E30,17,3.8060455,Braeburn Valley West and Glenshire,21000,Assault,658,810,626,310,0,0,2094,698,-4.9,-100,-100,-100,3133.3,3857.1,2981,0,3323.8
17E30,17,3.8060455,Braeburn Valley West and Glenshire,21000,Auto Theft,166,188,170,94,0,0,524,174.7,2.4,-100,-100,-100,790.5,895.2,809.5,0,831.9
17E30,17,3.8060455,Braeburn Valley West and Glenshire,21000,Burglary,121,162,142,63,0,0,425,141.7,17.4,-100,-100,-100,576.2,771.4,676.2,0,674.8
17E30,17,3.8060455,Braeburn Valley West and Glenshire,21000,Drug Offenses,109,113,129,65,0,0,351,117,18.3,-100,-100,-100,519,538.1,614.3,0,557.1
17E30,17,3.8060455,Braeburn Valley West and Glenshire,21000,Kidnapping,4,2,2,2,0,0,8,2.7,-50,-100,-100,-100,19,9.5,9.5,0,12.9
17E30,17,3.8060455,Braeburn Valley West and Glenshire,21000,Murder,4,11,4,3,0,0,19,6.3,0,-100,-100,-100,19,52.4,19,0,30
17E30,17,3.8060455,Braeburn Valley West and Glenshire,21000,Other,389,743,668,303,0,0,1800,600,71.7,-100,-100,-100,1852.4,3538.1,3181,0,2857.1
17E30,17,3.8060455,Braeburn Valley West and Glenshire,21000,Robbery,112,105,92,49,0,0,309,103,-17.9,-100,-100,-100,533.3,500,438.1,0,490.5
17E30,17,3.8060455,Braeburn Valley West and Glenshire,21000,Sexual Assault,17,30,24,5,0,0,71,23.7,41.2,-100,-100,-100,81,142.9,114.3,0,112.9
17E30,17,3.8060455,Braeburn Valley West and Glenshire,21000,Theft,516,704,548,310,0,0,1768,589.3,6.2,-100,-100,-100,2457.1,3352.4,2609.5,0,2806.2
17E40,17,4.70920035,"Creekbend, Southwood and Fondren Southwest",46000,Arson,3,13,8,3,0,0,24,8,166.7,-100,-100,-100,6.5,28.3,17.4,0,17.4
17E40,17,4.70920035,"Creekbend, Southwood and Fondren Southwest",46000,Assault,1575,1745,1660,821,0,0,4980,1660,5.4,-100,-100,-100,3423.9,3793.5,3608.7,0,3608.7
17E40,17,4.70920035,"Creekbend, Southwood and Fondren Southwest",46000,Auto Theft,258,220,223,105,0,0,701,233.7,-13.6,-100,-100,-100,560.9,478.3,484.8,0,508
17E40,17,4.70920035,"Creekbend, Southwood and Fondren Southwest",46000,Burglary,290,279,252,106,0,0,821,273.7,-13.1,-100,-100,-100,630.4,606.5,547.8,0,595
17E40,17,4.70920035,"Creekbend, Southwood and Fondren Southwest",46000,Drug Offenses,177,205,204,86,0,0,586,195.3,15.3,-100,-100,-100,384.8,445.7,443.5,0,424.6
17E40,17,4.70920035,"Creekbend, Southwood and Fondren Southwest",46000,Kidnapping,7,3,2,4,0,0,12,4,-71.4,-100,-100,-100,15.2,6.5,4.3,0,8.7
17E40,17,4.70920035,"Creekbend, Southwood and Fondren Southwest",46000,Murder,7,11,8,8,0,0,26,8.7,14.3,-100,-100,-100,15.2,23.9,17.4,0,18.9
17E40,17,4.70920035,"Creekbend, Southwood and Fondren Southwest",46000,Other,730,1245,1226,696,0,0,3201,1067,67.9,-100,-100,-100,1587,2706.5,2665.2,0,2319.6
17E40,17,4.70920035,"Creekbend, Southwood and Fondren Southwest",46000,Robbery,207,177,173,86,0,0,557,185.7,-16.4,-100,-100,-100,450,384.8,376.1,0,403.7
17E40,17,4.70920035,"Creekbend, Southwood and Fondren Southwest",46000,Sexual Assault,46,39,34,14,0,0,119,39.7,-26.1,-100,-100,-100,100,84.8,73.9,0,86.3
17E40,17,4.70920035,"Creekbend, Southwood and Fondren Southwest",46000,Theft,922,950,892,419,0,0,2764,921.3,-3.3,-100,-100,-100,2004.3,2065.2,1939.1,0,2002.8
18F10,18,1.95881352,"Saddlebrook, Bayou Woods and Sherwood Forest",7000,Assault,84,75,97,63,0,0,256,85.3,15.5,-100,-100,-100,1200,1071.4,1385.7,0,1218.6
18F10,18,1.95881352,"Saddlebrook, Bayou Woods and Sherwood Forest",7000,Auto Theft,31,35,44,18,0,0,110,36.7,41.9,-100,-100,-100,442.9,500,628.6,0,524.3
18F10,18,1.95881352,"Saddlebrook, Bayou Woods and Sherwood Forest",7000,Burglary,51,51,46,22,0,0,148,49.3,-9.8,-100,-100,-100,728.6,728.6,657.1,0,704.3
18F10,18,1.95881352,"Saddlebrook, Bayou Woods and Sherwood Forest",7000,Drug Offenses,4,5,14,1,0,0,23,7.7,250,-100,-100,-100,57.1,71.4,200,0,110
18F10,18,1.95881352,"Saddlebrook, Bayou Woods and Sherwood Forest",7000,Kidnapping,0,1,0,0,0,0,1,0.3,NA,NA,NA,-100,0,14.3,0,0,4.3
18F10,18,1.95881352,"Saddlebrook, Bayou Woods and Sherwood Forest",7000,Other,73,133,160,65,0,0,366,122,119.2,-100,-100,-100,1042.9,1900,2285.7,0,1742.9
18F10,18,1.95881352,"Saddlebrook, Bayou Woods and Sherwood Forest",7000,Robbery,12,11,10,1,0,0,33,11,-16.7,-100,-100,-100,171.4,157.1,142.9,0,157.1
18F10,18,1.95881352,"Saddlebrook, Bayou Woods and Sherwood Forest",7000,Sexual Assault,6,4,2,1,0,0,12,4,-66.7,-100,-100,-100,85.7,57.1,28.6,0,57.1
18F10,18,1.95881352,"Saddlebrook, Bayou Woods and Sherwood Forest",7000,Theft,167,179,183,109,0,0,529,176.3,9.6,-100,-100,-100,2385.7,2557.1,2614.3,0,2518.6
18F20,18,3.51641691,"The Galleria, Tanglewood, Riverway and Post Oak",24000,Arson,0,1,0,0,0,0,1,0.3,NA,NA,NA,-100,0,4.2,0,0,1.2
18F20,18,3.51641691,"The Galleria, Tanglewood, Riverway and Post Oak",24000,Assault,516,463,550,330,0,0,1529,509.7,6.6,-100,-100,-100,2150,1929.2,2291.7,0,2123.8
18F20,18,3.51641691,"The Galleria, Tanglewood, Riverway and Post Oak",24000,Auto Theft,103,216,262,185,0,0,581,193.7,154.4,-100,-100,-100,429.2,900,1091.7,0,807.1
18F20,18,3.51641691,"The Galleria, Tanglewood, Riverway and Post Oak",24000,Burglary,212,177,186,58,0,0,575,191.7,-12.3,-100,-100,-100,883.3,737.5,775,0,798.8
18F20,18,3.51641691,"The Galleria, Tanglewood, Riverway and Post Oak",24000,Drug Offenses,72,74,92,45,0,0,238,79.3,27.8,-100,-100,-100,300,308.3,383.3,0,330.4
18F20,18,3.51641691,"The Galleria, Tanglewood, Riverway and Post Oak",24000,Kidnapping,1,2,3,0,0,0,6,2,200,-100,-100,-100,4.2,8.3,12.5,0,8.3
18F20,18,3.51641691,"The Galleria, Tanglewood, Riverway and Post Oak",24000,Murder,1,3,2,2,0,0,6,2,100,-100,-100,-100,4.2,12.5,8.3,0,8.3
18F20,18,3.51641691,"The Galleria, Tanglewood, Riverway and Post Oak",24000,Other,619,905,1053,533,0,0,2577,859,70.1,-100,-100,-100,2579.2,3770.8,4387.5,0,3579.2
18F20,18,3.51641691,"The Galleria, Tanglewood, Riverway and Post Oak",24000,Robbery,64,78,93,34,0,0,235,78.3,45.3,-100,-100,-100,266.7,325,387.5,0,326.2
18F20,18,3.51641691,"The Galleria, Tanglewood, Riverway and Post Oak",24000,Sexual Assault,13,25,27,8,0,0,65,21.7,107.7,-100,-100,-100,54.2,104.2,112.5,0,90.4
18F20,18,3.51641691,"The Galleria, Tanglewood, Riverway and Post Oak",24000,Theft,1969,1889,2060,1191,0,0,5918,1972.7,4.6,-100,-100,-100,8204.2,7870.8,8583.3,0,8219.6
18F30,18,3.80008564,"The Richmond Strip, Briargrove, Post Oak Estates and Westhaven",36000,Arson,9,6,3,4,0,0,18,6,-66.7,-100,-100,-100,25,16.7,8.3,0,16.7
18F30,18,3.80008564,"The Richmond Strip, Briargrove, Post Oak Estates and Westhaven",36000,Assault,785,952,913,438,0,0,2650,883.3,16.3,-100,-100,-100,2180.6,2644.4,2536.1,0,2453.6
18F30,18,3.80008564,"The Richmond Strip, Briargrove, Post Oak Estates and Westhaven",36000,Auto Theft,191,186,298,157,0,0,675,225,56,-100,-100,-100,530.6,516.7,827.8,0,625
18F30,18,3.80008564,"The Richmond Strip, Briargrove, Post Oak Estates and Westhaven",36000,Burglary,303,296,264,93,0,0,863,287.7,-12.9,-100,-100,-100,841.7,822.2,733.3,0,799.2
18F30,18,3.80008564,"The Richmond Strip, Briargrove, Post Oak Estates and Westhaven",36000,Drug Offenses,123,99,107,54,0,0,329,109.7,-13,-100,-100,-100,341.7,275,297.2,0,304.7
18F30,18,3.80008564,"The Richmond Strip, Briargrove, Post Oak Estates and Westhaven",36000,Kidnapping,2,2,4,3,0,0,8,2.7,100,-100,-100,-100,5.6,5.6,11.1,0,7.5
18F30,18,3.80008564,"The Richmond Strip, Briargrove, Post Oak Estates and Westhaven",36000,Murder,3,10,5,2,0,0,18,6,66.7,-100,-100,-100,8.3,27.8,13.9,0,16.7
18F30,18,3.80008564,"The Richmond Strip, Briargrove, Post Oak Estates and Westhaven",36000,Other,624,1067,1257,637,0,0,2948,982.7,101.4,-100,-100,-100,1733.3,2963.9,3491.7,0,2729.7
18F30,18,3.80008564,"The Richmond Strip, Briargrove, Post Oak Estates and Westhaven",36000,Robbery,211,194,186,104,0,0,591,197,-11.8,-100,-100,-100,586.1,538.9,516.7,0,547.2
18F30,18,3.80008564,"The Richmond Strip, Briargrove, Post Oak Estates and Westhaven",36000,Sexual Assault,20,27,33,14,0,0,80,26.7,65,-100,-100,-100,55.6,75,91.7,0,74.2
18F30,18,3.80008564,"The Richmond Strip, Briargrove, Post Oak Estates and Westhaven",36000,Theft,1309,1194,1387,766,0,0,3890,1296.7,6,-100,-100,-100,3636.1,3316.7,3852.8,0,3601.9
18F40,18,2.9060249,"Rosewood General Hospital, Woodlake and Briarmeadow",35000,Arson,8,9,3,4,0,0,20,6.7,-62.5,-100,-100,-100,22.9,25.7,8.6,0,19.1
18F40,18,2.9060249,"Rosewood General Hospital, Woodlake and Briarmeadow",35000,Assault,975,1137,1176,630,0,0,3288,1096,20.6,-100,-100,-100,2785.7,3248.6,3360,0,3131.4
18F40,18,2.9060249,"Rosewood General Hospital, Woodlake and Briarmeadow",35000,Auto Theft,196,208,288,122,0,0,692,230.7,46.9,-100,-100,-100,560,594.3,822.9,0,659.1
18F40,18,2.9060249,"Rosewood General Hospital, Woodlake and Briarmeadow",35000,Burglary,392,450,367,178,0,0,1209,403,-6.4,-100,-100,-100,1120,1285.7,1048.6,0,1151.4
18F40,18,2.9060249,"Rosewood General Hospital, Woodlake and Briarmeadow",35000,Drug Offenses,126,91,125,84,0,0,342,114,-0.8,-100,-100,-100,360,260,357.1,0,325.7
18F40,18,2.9060249,"Rosewood General Hospital, Woodlake and Briarmeadow",35000,Kidnapping,2,4,1,2,0,0,7,2.3,-50,-100,-100,-100,5.7,11.4,2.9,0,6.6
18F40,18,2.9060249,"Rosewood General Hospital, Woodlake and Briarmeadow",35000,Murder,3,8,2,5,0,0,13,4.3,-33.3,-100,-100,-100,8.6,22.9,5.7,0,12.3
18F40,18,2.9060249,"Rosewood General Hospital, Woodlake and Briarmeadow",35000,Other,786,1207,1392,727,0,0,3385,1128.3,77.1,-100,-100,-100,2245.7,3448.6,3977.1,0,3223.7
18F40,18,2.9060249,"Rosewood General Hospital, Woodlake and Briarmeadow",35000,Robbery,149,192,167,70,0,0,508,169.3,12.1,-100,-100,-100,425.7,548.6,477.1,0,483.7
18F40,18,2.9060249,"Rosewood General Hospital, Woodlake and Briarmeadow",35000,Sexual Assault,28,22,21,12,0,0,71,23.7,-25,-100,-100,-100,80,62.9,60,0,67.7
18F40,18,2.9060249,"Rosewood General Hospital, Woodlake and Briarmeadow",35000,Theft,1352,1454,1469,766,0,0,4275,1425,8.7,-100,-100,-100,3862.9,4154.3,4197.1,0,4071.4
18F50,18,2.96939217,"Tanglewild, Sharpstown Mall and Regency Square",20000,Arson,5,5,5,6,0,0,15,5,0,-100,-100,-100,25,25,25,0,25
