beat,district,area_sq_mi,placename,population,category_name,total19,total20,total21,total22,total23,2024,last12mos,total_prior4years,avg_prior4years,inc_19to22,inc_19tolast12,inc_22tolast12,inc_prior4yearavgtolast12,rate19,rate20,rate21,rate22,rate_last12,rate_prior4years
9C40,9,10.42549456,"Greens Bayou Estates, Shady Brook, Northshore",23000,Auto Theft,230,323,247,331,329,16,316,1131,282.8,43.9,37.4,-4.5,11.7,1000,1404.3,1073.9,1439.1,1373.9,1229.6
9C40,9,10.42549456,"Greens Bayou Estates, Shady Brook, Northshore",23000,Burglary,188,181,163,226,174,21,170,758,189.5,20.2,-9.6,-24.8,-10.3,817.4,787,708.7,982.6,739.1,823.9
9C40,9,10.42549456,"Greens Bayou Estates, Shady Brook, Northshore",23000,Drug Offenses,83,84,97,124,82,0,73,388,97,49.4,-12,-41.1,-24.7,360.9,365.2,421.7,539.1,317.4,421.7
9C40,9,10.42549456,"Greens Bayou Estates, Shady Brook, Northshore",23000,Kidnapping,5,5,7,6,3,0,3,23,5.8,20,-40,-50,-48.3,21.7,21.7,30.4,26.1,13,25.2
9C40,9,10.42549456,"Greens Bayou Estates, Shady Brook, Northshore",23000,Murder,7,4,6,6,5,1,6,23,5.8,-14.3,-14.3,0,3.4,30.4,17.4,26.1,26.1,26.1,25.2
9C40,9,10.42549456,"Greens Bayou Estates, Shady Brook, Northshore",23000,Other,492,783,808,814,701,25,677,2897,724.2,65.4,37.6,-16.8,-6.5,2139.1,3404.3,3513,3539.1,2943.5,3148.7
9C40,9,10.42549456,"Greens Bayou Estates, Shady Brook, Northshore",23000,Robbery,132,147,111,103,88,8,92,493,123.2,-22,-30.3,-10.7,-25.3,573.9,639.1,482.6,447.8,400,535.7
9C40,9,10.42549456,"Greens Bayou Estates, Shady Brook, Northshore",23000,Sexual Assault,20,15,15,28,20,0,19,78,19.5,40,-5,-32.1,-2.6,87,65.2,65.2,121.7,82.6,84.8
9C40,9,10.42549456,"Greens Bayou Estates, Shady Brook, Northshore",23000,Theft,745,826,773,899,750,75,781,3243,810.8,20.7,4.8,-13.1,-3.7,3239.1,3591.3,3360.9,3908.7,3395.7,3525.2
10H10,10,2.81830654,Oak Lawn and Ranger,11000,Arson,2,5,4,1,8,0,7,12,3,-50,250,600,133.3,18.2,45.5,36.4,9.1,63.6,27.3
10H10,10,2.81830654,Oak Lawn and Ranger,11000,Assault,363,307,319,333,272,18,268,1322,330.5,-8.3,-26.2,-19.5,-18.9,3300,2790.9,2900,3027.3,2436.4,3004.5
10H10,10,2.81830654,Oak Lawn and Ranger,11000,Auto Theft,49,55,59,100,59,3,56,263,65.8,104.1,14.3,-44,-14.9,445.5,500,536.4,909.1,509.1,598.2
10H10,10,2.81830654,Oak Lawn and Ranger,11000,Burglary,53,87,64,61,68,5,70,265,66.2,15.1,32.1,14.8,5.7,481.8,790.9,581.8,554.5,636.4,601.8
10H10,10,2.81830654,Oak Lawn and Ranger,11000,Drug Offenses,15,19,37,45,46,0,45,116,29,200,200,0,55.2,136.4,172.7,336.4,409.1,409.1,263.6
10H10,10,2.81830654,Oak Lawn and Ranger,11000,Kidnapping,0,0,2,3,0,0,0,5,1.2,NA,NA,-100,-100,0,0,18.2,27.3,0,10.9
10H10,10,2.81830654,Oak Lawn and Ranger,11000,Murder,1,2,2,1,0,0,0,6,1.5,0,-100,-100,-100,9.1,18.2,18.2,9.1,0,13.6
10H10,10,2.81830654,Oak Lawn and Ranger,11000,Other,147,236,285,294,313,10,294,962,240.5,100,100,0,22.2,1336.4,2145.5,2590.9,2672.7,2672.7,2186.4
10H10,10,2.81830654,Oak Lawn and Ranger,11000,Robbery,30,49,34,39,20,5,24,152,38,30,-20,-38.5,-36.8,272.7,445.5,309.1,354.5,218.2,345.5
10H10,10,2.81830654,Oak Lawn and Ranger,11000,Sexual Assault,10,5,11,2,7,0,6,28,7,-80,-40,200,-14.3,90.9,45.5,100,18.2,54.5,63.6
10H10,10,2.81830654,Oak Lawn and Ranger,11000,Theft,216,240,230,301,295,14,301,987,246.8,39.4,39.4,0,22,1963.6,2181.8,2090.9,2736.4,2736.4,2243.6
10H20,10,1.75743169,Eastwood and Broadmoor,10000,Arson,1,2,3,4,0,0,0,10,2.5,300,-100,-100,-100,10,20,30,40,0,25
10H20,10,1.75743169,Eastwood and Broadmoor,10000,Assault,226,261,270,308,270,15,274,1065,266.2,36.3,21.2,-11,2.9,2260,2610,2700,3080,2740,2662
10H20,10,1.75743169,Eastwood and Broadmoor,10000,Auto Theft,42,55,47,47,51,8,56,191,47.8,11.9,33.3,19.1,17.2,420,550,470,470,560,478
10H20,10,1.75743169,Eastwood and Broadmoor,10000,Burglary,62,86,59,64,65,1,61,271,67.8,3.2,-1.6,-4.7,-10,620,860,590,640,610,678
10H20,10,1.75743169,Eastwood and Broadmoor,10000,Drug Offenses,23,20,12,28,21,0,21,83,20.8,21.7,-8.7,-25,1,230,200,120,280,210,208
10H20,10,1.75743169,Eastwood and Broadmoor,10000,Kidnapping,1,0,0,1,0,0,0,2,0.5,0,-100,-100,-100,10,0,0,10,0,5
10H20,10,1.75743169,Eastwood and Broadmoor,10000,Murder,0,0,1,2,2,0,1,3,0.8,NA,NA,-50,25,0,0,10,20,10,8
10H20,10,1.75743169,Eastwood and Broadmoor,10000,Other,112,212,213,240,243,2,228,777,194.2,114.3,103.6,-5,17.4,1120,2120,2130,2400,2280,1942
10H20,10,1.75743169,Eastwood and Broadmoor,10000,Robbery,18,26,14,17,30,2,31,75,18.8,-5.6,72.2,82.4,64.9,180,260,140,170,310,188
10H20,10,1.75743169,Eastwood and Broadmoor,10000,Sexual Assault,5,6,3,5,11,0,9,19,4.8,0,80,80,87.5,50,60,30,50,90,48
10H20,10,1.75743169,Eastwood and Broadmoor,10000,Theft,290,257,202,208,226,14,224,957,239.2,-28.3,-22.8,7.7,-6.4,2900,2570,2020,2080,2240,2392
10H30,10,1.02691154,Near East End,4000,Arson,1,2,1,1,0,0,0,5,1.2,0,-100,-100,-100,25,50,25,25,0,30
10H30,10,1.02691154,Near East End,4000,Assault,162,190,204,212,245,8,243,768,192,30.9,50,14.6,26.6,4050,4750,5100,5300,6075,4800
10H30,10,1.02691154,Near East End,4000,Auto Theft,54,47,85,86,111,5,111,272,68,59.3,105.6,29.1,63.2,1350,1175,2125,2150,2775,1700
10H30,10,1.02691154,Near East End,4000,Burglary,51,50,47,58,84,1,75,206,51.5,13.7,47.1,29.3,45.6,1275,1250,1175,1450,1875,1287.5
10H30,10,1.02691154,Near East End,4000,Drug Offenses,35,17,16,24,20,0,19,92,23,-31.4,-45.7,-20.8,-17.4,875,425,400,600,475,575
10H30,10,1.02691154,Near East End,4000,Kidnapping,1,1,0,0,0,0,0,2,0.5,-100,-100,NA,-100,25,25,0,0,0,12.5
10H30,10,1.02691154,Near East End,4000,Murder,0,1,0,2,1,0,1,3,0.8,NA,NA,-50,25,0,25,0,50,25,20
10H30,10,1.02691154,Near East End,4000,Other,111,222,253,350,345,6,338,936,234,215.3,204.5,-3.4,44.4,2775,5550,6325,8750,8450,5850
10H30,10,1.02691154,Near East End,4000,Robbery,34,26,19,32,30,2,30,111,27.8,-5.9,-11.8,-6.2,7.9,850,650,475,800,750,695
10H30,10,1.02691154,Near East End,4000,Sexual Assault,8,5,6,5,7,0,7,24,6,-37.5,-12.5,40,16.7,200,125,150,125,175,150
10H30,10,1.02691154,Near East End,4000,Theft,674,430,498,723,800,36,798,2325,581.2,7.3,18.4,10.4,37.3,16850,10750,12450,18075,19950,14530
10H40,10,0.99627062,Midtown,8000,Arson,3,3,2,4,6,0,5,12,3,33.3,66.7,25,66.7,37.5,37.5,25,50,62.5,37.5
10H40,10,0.99627062,Midtown,8000,Assault,677,609,580,579,629,41,619,2445,611.2,-14.5,-8.6,6.9,1.3,8462.5,7612.5,7250,7237.5,7737.5,7640
10H40,10,0.99627062,Midtown,8000,Auto Theft,86,77,111,124,131,11,137,398,99.5,44.2,59.3,10.5,37.7,1075,962.5,1387.5,1550,1712.5,1243.8
10H40,10,0.99627062,Midtown,8000,Burglary,141,151,102,141,95,5,85,535,133.8,0,-39.7,-39.7,-36.5,1762.5,1887.5,1275,1762.5,1062.5,1672.5
10H40,10,0.99627062,Midtown,8000,Drug Offenses,303,196,147,153,109,0,97,799,199.8,-49.5,-68,-36.6,-51.5,3787.5,2450,1837.5,1912.5,1212.5,2497.5
10H40,10,0.99627062,Midtown,8000,Kidnapping,2,1,2,2,2,0,2,7,1.8,0,0,0,11.1,25,12.5,25,25,25,22.5
10H40,10,0.99627062,Midtown,8000,Murder,0,7,11,2,4,1,5,20,5,NA,NA,150,0,0,87.5,137.5,25,62.5,62.5
10H40,10,0.99627062,Midtown,8000,Other,313,816,849,830,799,8,744,2808,702,165.2,137.7,-10.4,6,3912.5,10200,10612.5,10375,9300,8775
10H40,10,0.99627062,Midtown,8000,Robbery,176,152,130,111,97,3,96,569,142.2,-36.9,-45.5,-13.5,-32.5,2200,1900,1625,1387.5,1200,1777.5
10H40,10,0.99627062,Midtown,8000,Sexual Assault,16,16,23,25,15,3,16,80,20,56.2,0,-36,-20,200,200,287.5,312.5,200,250
10H40,10,0.99627062,Midtown,8000,Theft,1288,819,766,1051,794,49,765,3924,981,-18.4,-40.6,-27.2,-22,16100,10237.5,9575,13137.5,9562.5,12262.5
10H50,10,2.30843079,the University of Houston area,13000,Arson,11,5,10,9,4,1,5,35,8.8,-18.2,-54.5,-44.4,-43.2,84.6,38.5,76.9,69.2,38.5,67.7
10H50,10,2.30843079,the University of Houston area,13000,Assault,838,800,729,723,735,41,738,3090,772.5,-13.7,-11.9,2.1,-4.5,6446.2,6153.8,5607.7,5561.5,5676.9,5942.3
10H50,10,2.30843079,the University of Houston area,13000,Auto Theft,65,54,64,84,105,5,102,267,66.8,29.2,56.9,21.4,52.7,500,415.4,492.3,646.2,784.6,513.8
10H50,10,2.30843079,the University of Houston area,13000,Burglary,187,188,158,142,149,9,150,675,168.8,-24.1,-19.8,5.6,-11.1,1438.5,1446.2,1215.4,1092.3,1153.8,1298.5
10H50,10,2.30843079,the University of Houston area,13000,Drug Offenses,434,189,168,274,169,0,147,1065,266.2,-36.9,-66.1,-46.4,-44.8,3338.5,1453.8,1292.3,2107.7,1130.8,2047.7
10H50,10,2.30843079,the University of Houston area,13000,Kidnapping,1,1,2,2,3,1,4,6,1.5,100,300,100,166.7,7.7,7.7,15.4,15.4,30.8,11.5
10H50,10,2.30843079,the University of Houston area,13000,Murder,5,9,6,10,8,0,7,30,7.5,100,40,-30,-6.7,38.5,69.2,46.2,76.9,53.8,57.7
10H50,10,2.30843079,the University of Houston area,13000,Other,366,735,753,870,796,18,761,2724,681,137.7,107.9,-12.5,11.7,2815.4,5653.8,5792.3,6692.3,5853.8,5238.5
10H50,10,2.30843079,the University of Houston area,13000,Robbery,101,90,88,64,55,4,57,343,85.8,-36.6,-43.6,-10.9,-33.6,776.9,692.3,676.9,492.3,438.5,660
10H50,10,2.30843079,the University of Houston area,13000,Sexual Assault,14,11,12,11,20,0,18,48,12,-21.4,28.6,63.6,50,107.7,84.6,92.3,84.6,138.5,92.3
10H50,10,2.30843079,the University of Houston area,13000,Theft,570,534,497,638,662,46,670,2239,559.8,11.9,17.5,5,19.7,4384.6,4107.7,3823.1,4907.7,5153.8,4306.2
10H60,10,3.08931006,"University Oaks, Riverside Terrace and the Texas Southern University area",20000,Arson,5,5,3,5,3,1,4,18,4.5,0,-20,-20,-11.1,25,25,15,25,20,22.5
10H60,10,3.08931006,"University Oaks, Riverside Terrace and the Texas Southern University area",20000,Assault,572,643,621,698,641,29,625,2534,633.5,22,9.3,-10.5,-1.3,2860,3215,3105,3490,3125,3167.5
10H60,10,3.08931006,"University Oaks, Riverside Terrace and the Texas Southern University area",20000,Auto Theft,75,75,91,123,149,9,148,364,91,64,97.3,20.3,62.6,375,375,455,615,740,455
10H60,10,3.08931006,"University Oaks, Riverside Terrace and the Texas Southern University area",20000,Burglary,137,124,141,112,141,5,130,514,128.5,-18.2,-5.1,16.1,1.2,685,620,705,560,650,642.5
10H60,10,3.08931006,"University Oaks, Riverside Terrace and the Texas Southern University area",20000,Drug Offenses,131,93,56,83,64,0,61,363,90.8,-36.6,-53.4,-26.5,-32.8,655,465,280,415,305,454
10H60,10,3.08931006,"University Oaks, Riverside Terrace and the Texas Southern University area",20000,Kidnapping,2,2,0,3,0,0,0,7,1.8,50,-100,-100,-100,10,10,0,15,0,9
10H60,10,3.08931006,"University Oaks, Riverside Terrace and the Texas Southern University area",20000,Murder,5,4,5,5,3,1,4,19,4.8,0,-20,-20,-16.7,25,20,25,25,20,24
10H60,10,3.08931006,"University Oaks, Riverside Terrace and the Texas Southern University area",20000,Other,330,607,632,663,583,18,552,2232,558,100.9,67.3,-16.7,-1.1,1650,3035,3160,3315,2760,2790
10H60,10,3.08931006,"University Oaks, Riverside Terrace and the Texas Southern University area",20000,Robbery,82,64,63,72,64,4,65,281,70.2,-12.2,-20.7,-9.7,-7.4,410,320,315,360,325,351
10H60,10,3.08931006,"University Oaks, Riverside Terrace and the Texas Southern University area",20000,Sexual Assault,20,14,13,12,14,0,14,59,14.8,-40,-30,16.7,-5.4,100,70,65,60,70,74
10H60,10,3.08931006,"University Oaks, Riverside Terrace and the Texas Southern University area",20000,Theft,555,559,665,785,749,36,730,2564,641,41.4,31.5,-7,13.9,2775,2795,3325,3925,3650,3205
10H70,10,3.52217952,"Texas Medical Center, Hermann Park, Houston Zoo and Miller Outdoor Theatre",16000,Arson,3,2,2,3,6,0,6,10,2.5,0,100,100,140,18.8,12.5,12.5,18.8,37.5,15.6
10H70,10,3.52217952,"Texas Medical Center, Hermann Park, Houston Zoo and Miller Outdoor Theatre",16000,Assault,469,512,548,509,519,27,512,2038,509.5,8.5,9.2,0.6,0.5,2931.2,3200,3425,3181.2,3200,3184.4
10H70,10,3.52217952,"Texas Medical Center, Hermann Park, Houston Zoo and Miller Outdoor Theatre",16000,Auto Theft,92,102,114,221,178,5,171,529,132.2,140.2,85.9,-22.6,29.3,575,637.5,712.5,1381.2,1068.8,826.2
10H70,10,3.52217952,"Texas Medical Center, Hermann Park, Houston Zoo and Miller Outdoor Theatre",16000,Burglary,154,136,111,108,85,2,75,509,127.2,-29.9,-51.3,-30.6,-41,962.5,850,693.8,675,468.8,795
10H70,10,3.52217952,"Texas Medical Center, Hermann Park, Houston Zoo and Miller Outdoor Theatre",16000,Drug Offenses,48,37,51,51,46,0,43,187,46.8,6.2,-10.4,-15.7,-8.1,300,231.2,318.8,318.8,268.8,292.5
10H70,10,3.52217952,"Texas Medical Center, Hermann Park, Houston Zoo and Miller Outdoor Theatre",16000,Kidnapping,4,0,4,3,1,0,1,11,2.8,-25,-75,-66.7,-64.3,25,0,25,18.8,6.2,17.5
10H70,10,3.52217952,"Texas Medical Center, Hermann Park, Houston Zoo and Miller Outdoor Theatre",16000,Murder,0,3,0,1,3,0,2,4,1,NA,NA,100,100,0,18.8,0,6.2,12.5,6.2
10H70,10,3.52217952,"Texas Medical Center, Hermann Park, Houston Zoo and Miller Outdoor Theatre",16000,Other,335,577,620,668,599,12,557,2200,550,99.4,66.3,-16.6,1.3,2093.8,3606.2,3875,4175,3481.3,3437.5
10H70,10,3.52217952,"Texas Medical Center, Hermann Park, Houston Zoo and Miller Outdoor Theatre",16000,Robbery,50,51,37,75,48,2,46,213,53.2,50,-8,-38.7,-13.5,312.5,318.8,231.2,468.8,287.5,332.5
10H70,10,3.52217952,"Texas Medical Center, Hermann Park, Houston Zoo and Miller Outdoor Theatre",16000,Sexual Assault,28,32,45,38,55,2,55,143,35.8,35.7,96.4,44.7,53.6,175,200,281.2,237.5,343.8,223.8
10H70,10,3.52217952,"Texas Medical Center, Hermann Park, Houston Zoo and Miller Outdoor Theatre",16000,Theft,1036,975,862,1105,920,75,946,3978,994.5,6.7,-8.7,-14.4,-4.9,6475,6093.8,5387.5,6906.2,5912.5,6215.6
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Arson,1,1,1,0,0,0,0,3,0.8,-100,-100,NA,-100,5.3,5.3,5.3,0,0,4.2
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Assault,115,136,128,156,168,7,166,535,133.8,35.7,44.3,6.4,24.1,605.3,715.8,673.7,821.1,873.7,704.2
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Auto Theft,51,46,79,129,108,4,106,305,76.2,152.9,107.8,-17.8,39.1,268.4,242.1,415.8,678.9,557.9,401.1
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Burglary,119,101,87,71,62,5,62,378,94.5,-40.3,-47.9,-12.7,-34.4,626.3,531.6,457.9,373.7,326.3,497.4
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Drug Offenses,12,15,10,11,9,0,7,48,12,-8.3,-41.7,-36.4,-41.7,63.2,78.9,52.6,57.9,36.8,63.2
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Kidnapping,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Murder,1,0,0,1,0,0,0,2,0.5,0,-100,-100,-100,5.3,0,0,5.3,0,2.6
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Other,253,302,260,270,278,8,269,1085,271.2,6.7,6.3,-0.4,-0.8,1331.6,1589.5,1368.4,1421.1,1415.8,1427.4
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Robbery,25,20,18,13,17,1,16,76,19,-48,-36,23.1,-15.8,131.6,105.3,94.7,68.4,84.2,100
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Sexual Assault,21,6,13,9,9,1,8,49,12.2,-57.1,-61.9,-11.1,-34.4,110.5,31.6,68.4,47.4,42.1,64.2
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Theft,700,515,501,517,533,35,535,2233,558.2,-26.1,-23.6,3.5,-4.2,3684.2,2710.5,2636.8,2721.1,2815.8,2937.9
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Arson,8,5,8,7,12,0,11,28,7,-12.5,37.5,57.1,57.1,28.6,17.9,28.6,25,39.3,25
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Assault,895,1103,929,1016,943,49,931,3943,985.8,13.5,4,-8.4,-5.6,3196.4,3939.3,3317.9,3628.6,3325,3520.7
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Auto Theft,216,207,232,174,170,8,162,829,207.2,-19.4,-25,-6.9,-21.8,771.4,739.3,828.6,621.4,578.6,740
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Burglary,177,176,125,153,139,9,131,631,157.8,-13.6,-26,-14.4,-17,632.1,628.6,446.4,546.4,467.9,563.6
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Drug Offenses,99,75,148,223,146,0,131,545,136.2,125.3,32.3,-41.3,-3.8,353.6,267.9,528.6,796.4,467.9,486.4
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Kidnapping,7,0,1,7,5,0,4,15,3.8,0,-42.9,-42.9,5.3,25,0,3.6,25,14.3,13.6
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Murder,9,5,3,3,2,0,2,20,5,-66.7,-77.8,-33.3,-60,32.1,17.9,10.7,10.7,7.1,17.9
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Other,401,766,753,777,886,20,830,2697,674.2,93.8,107,6.8,23.1,1432.1,2735.7,2689.3,2775,2964.3,2407.9
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Robbery,117,122,114,91,105,6,108,444,111,-22.2,-7.7,18.7,-2.7,417.9,435.7,407.1,325,385.7,396.4
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Sexual Assault,24,23,28,25,18,0,17,100,25,4.2,-29.2,-32,-32,85.7,82.1,100,89.3,60.7,89.3
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Theft,686,727,585,641,696,36,691,2639,659.8,-6.6,0.7,7.8,4.7,2450,2596.4,2089.3,2289.3,2467.9,2356.4
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Arson,2,3,3,2,5,0,5,10,2.5,0,150,150,100,11.1,16.7,16.7,11.1,27.8,13.9
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Assault,455,511,535,474,430,15,417,1975,493.8,4.2,-8.4,-12,-15.6,2527.8,2838.9,2972.2,2633.3,2316.7,2743.3
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Auto Theft,87,113,139,106,94,5,93,445,111.2,21.8,6.9,-12.3,-16.4,483.3,627.8,772.2,588.9,516.7,617.8
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Burglary,55,62,62,81,85,2,74,260,65,47.3,34.5,-8.6,13.8,305.6,344.4,344.4,450,411.1,361.1
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Drug Offenses,56,37,66,65,76,0,72,224,56,16.1,28.6,10.8,28.6,311.1,205.6,366.7,361.1,400,311.1
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Kidnapping,4,1,1,5,3,0,3,11,2.8,25,-25,-40,7.1,22.2,5.6,5.6,27.8,16.7,15.6
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Murder,1,2,4,3,0,0,0,10,2.5,200,-100,-100,-100,5.6,11.1,22.2,16.7,0,13.9
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Other,189,391,490,389,448,4,419,1459,364.8,105.8,121.7,7.7,14.9,1050,2172.2,2722.2,2161.1,2327.8,2026.7
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Robbery,66,35,42,32,25,0,23,175,43.8,-51.5,-65.2,-28.1,-47.5,366.7,194.4,233.3,177.8,127.8,243.3
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Sexual Assault,8,9,20,10,8,1,9,47,11.8,25,12.5,-10,-23.7,44.4,50,111.1,55.6,50,65.6
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Theft,243,272,261,239,228,12,221,1015,253.8,-1.6,-9.1,-7.5,-12.9,1350,1511.1,1450,1327.8,1227.8,1410
11H30,11,2.84278059,Meadow Brook and Park Place,15000,Arson,2,7,2,2,0,0,0,13,3.2,0,-100,-100,-100,13.3,46.7,13.3,13.3,0,21.3
11H30,11,2.84278059,Meadow Brook and Park Place,15000,Assault,449,566,533,530,487,23,481,2078,519.5,18,7.1,-9.2,-7.4,2993.3,3773.3,3553.3,3533.3,3206.7,3463.3
11H30,11,2.84278059,Meadow Brook and Park Place,15000,Auto Theft,144,157,188,115,133,8,127,604,151,-20.1,-11.8,10.4,-15.9,960,1046.7,1253.3,766.7,846.7,1006.7
11H30,11,2.84278059,Meadow Brook and Park Place,15000,Burglary,102,74,75,71,90,2,85,322,80.5,-30.4,-16.7,19.7,5.6,680,493.3,500,473.3,566.7,536.7
11H30,11,2.84278059,Meadow Brook and Park Place,15000,Drug Offenses,78,72,70,85,69,0,63,305,76.2,9,-19.2,-25.9,-17.3,520,480,466.7,566.7,420,508
11H30,11,2.84278059,Meadow Brook and Park Place,15000,Kidnapping,3,0,0,3,0,1,1,6,1.5,0,-66.7,-66.7,-33.3,20,0,0,20,6.7,10
11H30,11,2.84278059,Meadow Brook and Park Place,15000,Murder,0,1,1,3,3,0,3,5,1.2,NA,NA,0,150,0,6.7,6.7,20,20,8
11H30,11,2.84278059,Meadow Brook and Park Place,15000,Other,212,466,487,474,520,11,509,1639,409.8,123.6,140.1,7.4,24.2,1413.3,3106.7,3246.7,3160,3393.3,2732
11H30,11,2.84278059,Meadow Brook and Park Place,15000,Robbery,56,81,43,56,49,3,50,236,59,0,-10.7,-10.7,-15.3,373.3,540,286.7,373.3,333.3,393.3
11H30,11,2.84278059,Meadow Brook and Park Place,15000,Sexual Assault,15,12,9,11,13,1,11,47,11.8,-26.7,-26.7,0,-6.8,100,80,60,73.3,73.3,78.7
11H30,11,2.84278059,Meadow Brook and Park Place,15000,Theft,396,509,293,342,373,20,370,1540,385,-13.6,-6.6,8.2,-3.9,2640,3393.3,1953.3,2280,2466.7,2566.7
11H40,11,6.14001938,Allendale and Oak Meadows,8000,Arson,2,4,0,1,0,0,0,7,1.8,-50,-100,-100,-100,25,50,0,12.5,0,22.5
11H40,11,6.14001938,Allendale and Oak Meadows,8000,Assault,134,200,150,161,142,9,146,645,161.2,20.1,9,-9.3,-9.4,1675,2500,1875,2012.5,1825,2015
11H40,11,6.14001938,Allendale and Oak Meadows,8000,Auto Theft,44,46,49,47,39,7,43,186,46.5,6.8,-2.3,-8.5,-7.5,550,575,612.5,587.5,537.5,581.2
11H40,11,6.14001938,Allendale and Oak Meadows,8000,Burglary,34,22,17,18,20,0,17,91,22.8,-47.1,-50,-5.6,-25.4,425,275,212.5,225,212.5,285
11H40,11,6.14001938,Allendale and Oak Meadows,8000,Drug Offenses,6,15,16,16,12,0,12,53,13.2,166.7,100,-25,-9.1,75,187.5,200,200,150,165
11H40,11,6.14001938,Allendale and Oak Meadows,8000,Kidnapping,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,0,0,0,0,12.5,0
11H40,11,6.14001938,Allendale and Oak Meadows,8000,Murder,0,1,0,0,1,0,1,1,0.2,NA,NA,NA,400,0,12.5,0,0,12.5,2.5
11H40,11,6.14001938,Allendale and Oak Meadows,8000,Other,66,170,149,141,126,2,119,526,131.5,113.6,80.3,-15.6,-9.5,825,2125,1862.5,1762.5,1487.5,1643.8
11H40,11,6.14001938,Allendale and Oak Meadows,8000,Robbery,9,12,8,10,12,0,11,39,9.8,11.1,22.2,10,12.2,112.5,150,100,125,137.5,122.5
11H40,11,6.14001938,Allendale and Oak Meadows,8000,Sexual Assault,4,2,7,2,2,0,1,15,3.8,-50,-75,-50,-73.7,50,25,87.5,25,12.5,47.5
11H40,11,6.14001938,Allendale and Oak Meadows,8000,Theft,98,130,102,88,72,7,75,418,104.5,-10.2,-23.5,-14.8,-28.2,1225,1625,1275,1100,937.5,1306.2
11H50,11,2.09534157,"Meadow Creek, Ferndale Addition and Glenbrook Industrial",8000,Arson,0,2,1,0,2,0,2,3,0.8,NA,NA,NA,150,0,25,12.5,0,25,10
11H50,11,2.09534157,"Meadow Creek, Ferndale Addition and Glenbrook Industrial",8000,Assault,153,210,223,197,278,12,282,783,195.8,28.8,84.3,43.1,44,1912.5,2625,2787.5,2462.5,3525,2447.5
11H50,11,2.09534157,"Meadow Creek, Ferndale Addition and Glenbrook Industrial",8000,Auto Theft,47,72,94,95,90,7,89,308,77,102.1,89.4,-6.3,15.6,587.5,900,1175,1187.5,1112.5,962.5
11H50,11,2.09534157,"Meadow Creek, Ferndale Addition and Glenbrook Industrial",8000,Burglary,42,37,45,50,58,3,56,174,43.5,19,33.3,12,28.7,525,462.5,562.5,625,700,543.8
11H50,11,2.09534157,"Meadow Creek, Ferndale Addition and Glenbrook Industrial",8000,Drug Offenses,11,24,25,32,28,0,27,92,23,190.9,145.5,-15.6,17.4,137.5,300,312.5,400,337.5,287.5
